record_type,medium,rho_cells_mL,D_m2_s,Cinf_uM,Km_uM,q_mol_cell_s,q_factor,A10,A50,A90,A_dead_1e3,R10_um,R50_um,R90_um,Rdead_1e3_um,R_Da1_um,depletion_at_Da1,eta_at_Da1,planar_C_over_Cinf_1e3_um
factorial_sensitivity,oxygen,1000000000.0,2.1e-09,20.0,0.5,8.33e-19,1.0,0.20545605483528057,1.043162057475908,2.009395607004634,3.211737582388286,101.77980553736694,229.33906396270453,318.29870282286896,402.4131567081851,224.54435656953595,0.47988468889074387,0.9848346186528878,441.5138507186135
factorial_sensitivity,oxygen,1000000000.0,2.1e-09,20.0,0.5,8.33e-18,10.0,0.20545605483528057,1.043162057475908,2.009395607004634,3.211737582388286,32.18560053070975,72.52337985731876,100.65488771973325,127.25421356161313,71.00716024967264,0.47988468889074387,0.9848346186528878,139.61893867823886
factorial_sensitivity,oxygen,1000000000.0,2.1e-09,20.0,1.0,8.330000000000001e-20,0.1,0.21090928022331965,1.086337227545553,2.2235846021230494,4.581943243912859,326.0993921459779,740.0898971782553,1058.8366698917353,1519.9419345244119,710.0716024967263,0.46220229494829945,0.9724850167389639,1642.4672386510895
factorial_sensitivity,oxygen,1000000000.0,2.1e-09,20.0,1.0,8.33e-19,1.0,0.21090928022331965,1.086337227545553,2.2235846021230494,4.581943243912859,103.1216822777714,234.03697483631103,334.8335546965716,480.64784242996575,224.54435656953595,0.46220229494829945,0.9724850167389639,519.3937456344787
factorial_sensitivity,oxygen,1000000000.0,2.1e-09,20.0,1.0,8.33e-18,10.0,0.21090928022331965,1.086337227545553,2.2235846021230494,4.581943243912859,32.609939214597794,74.00898971782556,105.88366698917356,151.9941934524412,71.00716024967264,0.46220229494829945,0.9724850167389639,164.246723865109
factorial_sensitivity,oxygen,1000000000.0,2.1e-09,20.0,5.0,8.330000000000001e-20,0.1,0.2545531639266818,1.432194502065142,3.977737599069876,16.02596006122412,358.2542854904551,849.773425679356,1416.1857161842534,2842.5896638902805,710.0716024967263,0.3672715860708574,0.9224736132029556,2810.375264774237
factorial_sensitivity,oxygen,1000000000.0,2.1e-09,20.0,5.0,8.33e-19,1.0,0.2545531639266818,1.432194502065142,3.977737599069876,16.02596006122412,113.2899523666051,268.72195202305824,447.8372452939022,898.9057791145776,224.54435656953595,0.3672715860708574,0.9224736132029556,888.7186916485365
factorial_sensitivity,oxygen,1000000000.0,2.1e-09,20.0,5.0,8.33e-18,10.0,0.2545531639266818,1.432194502065142,3.977737599069876,16.02596006122412,35.82542854904552,84.97734256793562,141.61857161842536,284.25896638902805,71.00716024967264,0.3672715860708574,0.9224736132029556,281.03752647742374
factorial_sensitivity,oxygen,1000000000.0,2.1e-09,55.0,0.1,8.330000000000001e-20,0.1,0.2003959398340824,1.0031344672200984,1.8141037890561804,2.169213829049196,527.1241946417076,1179.3645457871794,1585.9867569526416,1734.281828436879,1177.520539884014,0.49843929302051937,0.9987813930937915,1721.0546329018596
factorial_sensitivity,oxygen,1000000000.0,2.1e-09,55.0,0.1,8.33e-19,1.0,0.2003959398340824,1.0031344672200984,1.8141037890561804,2.169213829049196,166.69130648497207,372.9478156337425,501.5330490834236,548.4280682501914,372.3646897664626,0.49843929302051937,0.9987813930937915,544.2452617554841
factorial_sensitivity,oxygen,1000000000.0,2.1e-09,55.0,0.1,8.33e-18,10.0,0.2003959398340824,1.0031344672200984,1.8141037890561804,2.169213829049196,52.71241946417077,117.93645457871796,158.59867569526418,173.42818284368795,117.7520539884014,0.49843929302051937,0.9987813930937915,172.10546329018595
factorial_sensitivity,oxygen,1000000000.0,2.1e-09,55.0,0.5,8.330000000000001e-20,0.1,0.2019831401298888,1.0156910607220897,1.8759194592243387,2.3937902677493805,529.2075740979327,1186.7228550148777,1612.7816952097066,1821.8454817806132,1177.520539884014,0.49235956403281056,0.9941012757691957,1962.978358412837
factorial_sensitivity,oxygen,1000000000.0,2.1e-09,55.0,0.5,8.33e-19,1.0,0.2019831401298888,1.0156910607220897,1.8759194592243387,2.3937902677493805,167.3501289161795,375.27471732247864,510.0063525490143,576.1181267313531,372.3646897664626,0.49235956403281056,0.9941012757691957,620.7482610202912
factorial_sensitivity,oxygen,1000000000.0,2.1e-09,55.0,0.5,8.33e-18,10.0,0.2019831401298888,1.0156910607220897,1.8759194592243387,2.3937902677493805,52.920757409793275,118.67228550148779,161.2781695209707,182.18454817806136,117.7520539884014,0.49235956403281056,0.9941012757691957,196.2978358412837
factorial_sensitivity,oxygen,1000000000.0,2.1e-09,55.0,1.0,8.330000000000001e-20,0.1,0.20396810221332506,1.031389331241043,1.9515133656847432,2.8520112002272895,531.8015746813862,1195.858538522742,1644.9558890103315,1988.5847508314848,1177.520539884014,0.4851010834987869,0.9886541801558159,2179.0582775284497
factorial_sensitivity,oxygen,1000000000.0,2.1e-09,55.0,1.0,8.33e-19,1.0,0.20396810221332506,1.031389331241043,1.9515133656847432,2.8520112002272895,168.17042392573137,378.1636741092074,520.1807259779788,628.8457132905908,372.3646897664626,0.4851010834987869,0.9886541801558159,689.0787311233206
factorial_sensitivity,oxygen,1000000000.0,2.1e-09,55.0,1.0,8.33e-18,10.0,0.20396810221332506,1.031389331241043,1.9515133656847432,2.8520112002272895,53.18015746813863,119.58585385227421,164.4955889010332,198.85847508314853,117.7520539884014,0.4851010834987869,0.9886541801558159,217.90582775284497
factorial_sensitivity,oxygen,1000000000.0,2.1e-09,55.0,5.0,8.330000000000001e-20,0.1,0.21983791777916606,1.1570221888581227,2.5772272229818745,6.893607056141229,552.1026000249464,1266.5995671650826,1890.361425119522,3091.6601891057985,1177.520539884014,0.4371771592002206,0.9566088417092756,3243.0239511009404
factorial_sensitivity,oxygen,1000000000.0,2.1e-09,55.0,5.0,8.33e-19,1.0,0.21983791777916606,1.1570221888581227,2.5772272229818745,6.893607056141229,174.5901718179766,400.533951562508,597.7847704299526,977.6687948841216,372.3646897664626,0.4371771592002206,0.9566088417092756,1025.5342191957498
factorial_sensitivity,oxygen,1000000000.0,2.1e-09,55.0,5.0,8.33e-18,10.0,0.21983791777916606,1.1570221888581227,2.5772272229818745,6.893607056141229,55.21026000249464,126.65995671650829,189.03614251195222,309.16601891057996,117.7520539884014,0.4371771592002206,0.9566088417092756,324.30239511009404
factorial_sensitivity,oxygen,10000000000.0,1e-09,5.0,0.1,8.330000000000001e-20,0.1,0.20436361387272087,1.0345279268959588,1.9676986374952832,2.9469561152411092,35.02388259712501,78.80134149838143,108.67803914061146,132.9992940444918,77.47516350666292,0.48369175286437305,0.9876143734075993,145.86862813883744
factorial_sensitivity,oxygen,10000000000.0,1e-09,5.0,0.1,8.33e-19,1.0,0.20436361387272087,1.0345279268959588,1.9676986374952832,2.9469561152411092,11.07552415092485,24.919172181163102,34.36701353252604,42.05806963750617,24.499797877501262,0.48369175286437305,0.9876143734075993,46.12771040828543
factorial_sensitivity,oxygen,10000000000.0,1e-09,5.0,0.1,8.33e-18,10.0,0.20436361387272087,1.0345279268959588,1.9676986374952832,2.9469561152411092,3.502388259712501,7.880134149838144,10.867803914061147,13.29992940444918,7.7475163506662925,0.48369175286437305,0.9876143734075993,14.586862813883746
factorial_sensitivity,oxygen,10000000000.0,1e-09,5.0,0.5,8.330000000000001e-20,0.1,0.22181954594683673,1.1727386508102164,2.656640521202081,7.4119271781160725,36.48903747186639,83.900224099241,126.27834975109087,210.9250075553426,77.47516350666292,0.43214701686656054,0.953647205634119,220.02780885150258
factorial_sensitivity,oxygen,10000000000.0,1e-09,5.0,0.5,8.33e-19,1.0,0.22181954594683673,1.1727386508102164,2.656640521202081,7.4119271781160725,11.538846803832996,26.531580435215048,39.93272043808039,66.70034393631065,24.499797877501262,0.43214701686656054,0.953647205634119,69.5789024546905
factorial_sensitivity,oxygen,10000000000.0,1e-09,5.0,0.5,8.33e-18,10.0,0.22181954594683673,1.1727386508102164,2.656640521202081,7.4119271781160725,3.6489037471866395,8.3900224099241,12.627834975109087,21.09250075553426,7.7475163506662925,0.43214701686656054,0.953647205634119,22.002780885150262
factorial_sensitivity,oxygen,10000000000.0,1e-09,5.0,1.0,8.330000000000001e-20,0.1,0.24364110921122342,1.3456837447979282,3.535307509271191,13.147707384714018,38.241752416939626,89.87398623711105,145.6720055086176,280.92314150467786,77.47516350666292,0.3858533129950865,0.9300583252085581,281.2112706741463
factorial_sensitivity,oxygen,10000000000.0,1e-09,5.0,1.0,8.33e-19,1.0,0.24364110921122342,1.3456837447979282,3.535307509271191,13.147707384714018,12.093103935377831,28.420649890789672,46.06553287318265,88.83569746045632,24.499797877501262,0.3858533129950865,0.9300583252085581,88.92681190404163
factorial_sensitivity,oxygen,10000000000.0,1e-09,5.0,1.0,8.33e-18,10.0,0.24364110921122342,1.3456837447979282,3.535307509271191,13.147707384714018,3.824175241693963,8.987398623711107,14.567200550861758,28.092314150467786,7.7475163506662925,0.3858533129950865,0.9300583252085581,28.121127067414637
factorial_sensitivity,oxygen,10000000000.0,1e-09,5.0,5.0,8.330000000000001e-20,0.1,0.418217826300986,2.731537170114002,10.672144755729535,59.331014997101875,50.103004722659215,128.04601256273975,253.09779124115184,596.7650638225825,77.47516350666292,0.22412473348462636,0.9010069021507336,558.5095625919424
factorial_sensitivity,oxygen,10000000000.0,1e-09,5.0,5.0,8.33e-19,1.0,0.418217826300986,2.731537170114002,10.672144755729535,59.331014997101875,15.843961254177602,40.491704500079145,80.03654910798546,188.71368296951096,24.499797877501262,0.22412473348462636,0.9010069021507336,176.61623127749127
factorial_sensitivity,oxygen,10000000000.0,1e-09,5.0,5.0,8.33e-18,10.0,0.418217826300986,2.731537170114002,10.672144755729535,59.331014997101875,5.0103004722659215,12.804601256273973,25.309779124115185,59.67650638225825,7.7475163506662925,0.22412473348462636,0.9010069021507336,55.85095625919424
factorial_sensitivity,oxygen,10000000000.0,1e-09,20.0,0.1,8.330000000000001e-20,0.1,0.201090316163493,1.0086276990053336,1.8409342525151382,2.2043587585437985,69.48452221505747,155.61732383227354,210.23820323909683,230.05603777614286,154.95032701332585,0.49574796246994735,0.9966964633145807,242.2973981916461
factorial_sensitivity,oxygen,10000000000.0,1e-09,20.0,0.1,8.33e-19,1.0,0.201090316163493,1.0086276990053336,1.8409342525151382,2.2043587585437985,21.97293523281497,49.210518668998695,66.48315734169354,72.75010688463493,48.999595755002524,0.49574796246994735,0.9966964633145807,76.62116494183647
factorial_sensitivity,oxygen,10000000000.0,1e-09,20.0,0.1,8.33e-18,10.0,0.201090316163493,1.0086276990053336,1.8409342525151382,2.2043587585437985,6.948452221505747,15.561732383227357,21.023820323909685,23.005603777614287,15.495032701332585,0.49574796246994735,0.9966964633145807,24.22973981916461
factorial_sensitivity,oxygen,10000000000.0,1e-09,20.0,0.5,8.330000000000001e-20,0.1,0.20545605483528057,1.043162057475908,2.009395607004634,3.211737582388286,70.23473843789915,158.25898945247565,219.64697240140885,277.6914600705562,154.95032701332585,0.47988468889074387,0.9848346186528878,304.6735023535367
factorial_sensitivity,oxygen,10000000000.0,1e-09,20.0,0.5,8.33e-19,1.0,0.20545605483528057,1.043162057475908,2.009395607004634,3.211737582388286,22.21017443299379,50.04588668663868,69.45847139485957,87.81375006006593,48.999595755002524,0.47988468889074387,0.9848346186528878,96.34622101378474
factorial_sensitivity,oxygen,10000000000.0,1e-09,20.0,0.5,8.33e-18,10.0,0.20545605483528057,1.043162057475908,2.009395607004634,3.211737582388286,7.023473843789916,15.825898945247564,21.964697240140886,27.76914600705562,15.495032701332585,0.47988468889074387,0.9848346186528878,30.467350235353678
factorial_sensitivity,oxygen,10000000000.0,1e-09,20.0,1.0,8.330000000000001e-20,0.1,0.21090928022331965,1.086337227545553,2.2235846021230494,4.581943243912859,71.16072136133485,161.50085594721142,231.05710420827842,331.67852223313,154.95032701332585,0.46220229494829945,0.9724850167389639,358.41573560017696
factorial_sensitivity,oxygen,10000000000.0,1e-09,20.0,1.0,8.33e-19,1.0,0.21090928022331965,1.086337227545553,2.2235846021230494,4.581943243912859,22.502995944241597,51.071054885993824,73.0666718861036,104.88595812154881,48.999595755002524,0.46220229494829945,0.9724850167389639,113.34100737412561
factorial_sensitivity,oxygen,10000000000.0,1e-09,20.0,1.0,8.33e-18,10.0,0.21090928022331965,1.086337227545553,2.2235846021230494,4.581943243912859,7.116072136133485,16.150085594721144,23.10571042082784,33.167852223313005,15.495032701332585,0.46220229494829945,0.9724850167389639,35.8415735600177
factorial_sensitivity,oxygen,10000000000.0,1e-09,20.0,5.0,8.330000000000001e-20,0.1,0.2545531639266818,1.432194502065142,3.977737599069876,16.02596006122412,78.17749434773002,185.43576413036095,309.0370591680757,620.3039192607757,154.95032701332585,0.3672715860708574,0.9224736132029556,613.2741610504526
factorial_sensitivity,oxygen,10000000000.0,1e-09,20.0,5.0,8.33e-19,1.0,0.2545531639266818,1.432194502065142,3.977737599069876,16.02596006122412,24.72189439037664,58.639937430569326,97.72609883713393,196.1573226393241,48.999595755002524,0.3672715860708574,0.9224736132029556,193.9343179048351
factorial_sensitivity,oxygen,10000000000.0,1e-09,20.0,5.0,8.33e-18,10.0,0.2545531639266818,1.432194502065142,3.977737599069876,16.02596006122412,7.817749434773003,18.543576413036096,30.90370591680757,62.03039192607757,15.495032701332585,0.3672715860708574,0.9224736132029556,61.32741610504525
factorial_sensitivity,oxygen,10000000000.0,1e-09,55.0,0.1,8.330000000000001e-20,0.1,0.2003959398340824,1.0031344672200984,1.8141037890561804,2.169213829049196,115.02792964706005,257.3584430008077,346.09068404442905,378.451321676115,256.95604792303624,0.49843929302051937,0.9987813930937915,375.56491097272414
factorial_sensitivity,oxygen,10000000000.0,1e-09,55.0,0.1,8.33e-19,1.0,0.2003959398340824,1.0031344672200984,1.8141037890561804,2.169213829049196,36.3750252218318,81.38388549571715,109.4434838546091,119.67681599975758,81.25663699921729,0.49843929302051937,0.9987813930937915,118.76405279121717
factorial_sensitivity,oxygen,10000000000.0,1e-09,55.0,0.1,8.33e-18,10.0,0.2003959398340824,1.0031344672200984,1.8141037890561804,2.169213829049196,11.502792964706005,25.735844300080775,34.60906840444291,37.8451321676115,25.695604792303623,0.49843929302051937,0.9987813930937915,37.55649109727242
factorial_sensitivity,oxygen,10000000000.0,1e-09,55.0,0.5,8.330000000000001e-20,0.1,0.2019831401298888,1.0156910607220897,1.8759194592243387,2.3937902677493805,115.48256031655848,258.9641577161801,351.93781893988944,397.5592773701405,256.95604792303624,0.49235956403281056,0.9941012757691957,428.35699595176095
factorial_sensitivity,oxygen,10000000000.0,1e-09,55.0,0.5,8.33e-19,1.0,0.2019831401298888,1.0156910607220897,1.8759194592243387,2.3937902677493805,36.518792062810036,81.89165707301972,111.29251026019966,125.71928214202796,81.25663699921729,0.49235956403281056,0.9941012757691957,135.45837588750905
factorial_sensitivity,oxygen,10000000000.0,1e-09,55.0,0.5,8.33e-18,10.0,0.2019831401298888,1.0156910607220897,1.8759194592243387,2.3937902677493805,11.548256031655848,25.89641577161801,35.19378189398895,39.75592773701405,25.695604792303623,0.49235956403281056,0.9941012757691957,42.8356995951761
factorial_sensitivity,oxygen,10000000000.0,1e-09,55.0,1.0,8.330000000000001e-20,0.1,0.20396810221332506,1.031389331241043,1.9515133656847432,2.8520112002272895,116.04861765115064,260.95772729712996,358.9588036311058,433.94476888191326,256.95604792303624,0.4851010834987869,0.9886541801558159,475.50950002353386
factorial_sensitivity,oxygen,10000000000.0,1e-09,55.0,1.0,8.33e-19,1.0,0.20396810221332506,1.031389331241043,1.9515133656847432,2.8520112002272895,36.69779510916556,82.52207912800262,113.51274056434141,137.22538483822046,81.25663699921729,0.4851010834987869,0.9886541801558159,150.36930691222562
factorial_sensitivity,oxygen,10000000000.0,1e-09,55.0,1.0,8.33e-18,10.0,0.20396810221332506,1.031389331241043,1.9515133656847432,2.8520112002272895,11.604861765115064,26.095772729712998,35.895880363110585,43.39447688819132,25.695604792303623,0.4851010834987869,0.9886541801558159,47.55095000235339
factorial_sensitivity,oxygen,10000000000.0,1e-09,55.0,5.0,8.330000000000001e-20,0.1,0.21983791777916606,1.1570221888581227,2.5772272229818745,6.893607056141229,120.47866457124974,276.3946853205855,412.510681973086,674.6555637932767,256.95604792303624,0.4371771592002206,0.9566088417092756,707.6858445940394
factorial_sensitivity,oxygen,10000000000.0,1e-09,55.0,5.0,8.33e-19,1.0,0.21983791777916606,1.1570221888581227,2.5772272229818745,6.893607056141229,38.098698950058264,87.40367387785567,130.44733141843128,213.3448217691782,81.25663699921729,0.4371771592002206,0.9566088417092756,223.78991367771218
factorial_sensitivity,oxygen,10000000000.0,1e-09,55.0,5.0,8.33e-18,10.0,0.21983791777916606,1.1570221888581227,2.5772272229818745,6.893607056141229,12.047866457124975,27.63946853205855,41.2510681973086,67.46555637932767,25.695604792303623,0.4371771592002206,0.9566088417092756,70.76858445940394
factorial_sensitivity,oxygen,10000000000.0,2e-09,5.0,0.1,8.330000000000001e-20,0.1,0.20436361387272087,1.0345279268959588,1.9676986374952832,2.9469561152411092,49.53124977581721,111.4419258802048,153.69395688476678,188.0894054237675,109.56642697819578,0.48369175286437305,0.9876143734075993,206.2893922387016
factorial_sensitivity,oxygen,10000000000.0,2e-09,5.0,0.1,8.33e-19,1.0,0.20436361387272087,1.0345279268959588,1.9676986374952832,2.9469561152411092,15.663156464628681,35.2410312617112,48.60229663595801,59.47909248859332,34.64794643376185,0.48369175286437305,0.9876143734075993,65.23443366061584
factorial_sensitivity,oxygen,10000000000.0,2e-09,5.0,0.1,8.33e-18,10.0,0.20436361387272087,1.0345279268959588,1.9676986374952832,2.9469561152411092,4.95312497758172,11.14419258802048,15.36939568847668,18.80894054237675,10.956642697819579,0.48369175286437305,0.9876143734075993,20.62893922387016
factorial_sensitivity,oxygen,10000000000.0,2e-09,5.0,0.5,8.330000000000001e-20,0.1,0.22181954594683673,1.1727386508102164,2.656640521202081,7.4119271781160725,51.603291670653526,118.6528348072886,178.58455485208583,298.293006328413,109.56642697819578,0.43214701686656054,0.953647205634119,311.1663113770299
factorial_sensitivity,oxygen,10000000000.0,2e-09,5.0,0.5,8.33e-19,1.0,0.22181954594683673,1.1727386508102164,2.656640521202081,7.4119271781160725,16.318393644126065,37.521320882673784,56.47339482598656,94.32853100968056,34.64794643376185,0.43214701686656054,0.953647205634119,98.39942750645794
factorial_sensitivity,oxygen,10000000000.0,2e-09,5.0,0.5,8.33e-18,10.0,0.22181954594683673,1.1727386508102164,2.656640521202081,7.4119271781160725,5.160329167065353,11.865283480728861,17.858455485208587,29.829300632841306,10.956642697819579,0.43214701686656054,0.953647205634119,31.116631137702992
factorial_sensitivity,oxygen,10000000000.0,2e-09,5.0,1.0,8.330000000000001e-20,0.1,0.24364110921122342,1.3456837447979282,3.535307509271191,13.147707384714018,54.08200491695011,127.10101024105536,206.01132584837518,397.28531670037154,109.56642697819578,0.3858533129950865,0.9300583252085581,397.6927928795492
factorial_sensitivity,oxygen,10000000000.0,2e-09,5.0,1.0,8.33e-19,1.0,0.24364110921122342,1.3456837447979282,3.535307509271191,13.147707384714018,17.102231596598777,40.19286852701217,65.14650134719855,125.63264817145047,34.64794643376185,0.3858533129950865,0.9300583252085581,125.76150345329685
factorial_sensitivity,oxygen,10000000000.0,2e-09,5.0,1.0,8.33e-18,10.0,0.24364110921122342,1.3456837447979282,3.535307509271191,13.147707384714018,5.408200491695011,12.710101024105535,20.60113258483752,39.72853167003716,10.956642697819579,0.3858533129950865,0.9300583252085581,39.769279287954916
factorial_sensitivity,oxygen,10000000000.0,2e-09,5.0,5.0,8.330000000000001e-20,0.1,0.418217826300986,2.731537170114002,10.672144755729535,59.331014997101875,70.85634879442789,181.08440757402224,357.93432897991124,843.9532468083419,109.56642697819578,0.22412473348462636,0.9010069021507336,789.85179813259
factorial_sensitivity,oxygen,10000000000.0,2e-09,5.0,5.0,8.33e-19,1.0,0.418217826300986,2.731537170114002,10.672144755729535,59.331014997101875,22.4067448873718,57.26391766761562,113.18877323405329,266.88144986085905,34.64794643376185,0.22412473348462636,0.9010069021507336,249.77306960785134
factorial_sensitivity,oxygen,10000000000.0,2e-09,5.0,5.0,8.33e-18,10.0,0.418217826300986,2.731537170114002,10.672144755729535,59.331014997101875,7.0856348794427895,18.108440757402224,35.79343289799113,84.3953246808342,10.956642697819579,0.22412473348462636,0.9010069021507336,78.985179813259
factorial_sensitivity,oxygen,10000000000.0,2e-09,20.0,0.1,8.330000000000001e-20,0.1,0.201090316163493,1.0086276990053336,1.8409342525151382,2.2043587585437985,98.26595369154886,220.0761299038071,297.3217183496819,325.3483687288383,219.13285395639156,0.49574796246994735,0.9966964633145807,342.66026665034013
factorial_sensitivity,oxygen,10000000000.0,2e-09,20.0,0.1,8.33e-19,1.0,0.201090316163493,1.0086276990053336,1.8409342525151382,2.2043587585437985,31.07442301139255,69.59418291311235,94.02138278200741,102.88418782034299,69.2958928675237,0.49574796246994735,0.9966964633145807,108.35869062557104
factorial_sensitivity,oxygen,10000000000.0,2e-09,20.0,0.1,8.33e-18,10.0,0.201090316163493,1.0086276990053336,1.8409342525151382,2.2043587585437985,9.826595369154887,22.00761299038071,29.732171834968195,32.53483687288384,21.913285395639157,0.49574796246994735,0.9966964633145807,34.26602666503402
factorial_sensitivity,oxygen,10000000000.0,2e-09,20.0,0.5,8.330000000000001e-20,0.1,0.20545605483528057,1.043162057475908,2.009395607004634,3.211737582388286,99.32691964860392,223.81200925115164,310.6277273042613,392.71502898696735,219.13285395639156,0.47988468889074387,0.9848346186528878,430.87339912408277
factorial_sensitivity,oxygen,10000000000.0,2e-09,20.0,0.5,8.33e-19,1.0,0.20545605483528057,1.043162057475908,2.009395607004634,3.211737582388286,31.409929905811985,70.77557169323154,98.22911226831408,124.18739629778644,69.2958928675237,0.47988468889074387,0.9848346186528878,136.25413244109006
factorial_sensitivity,oxygen,10000000000.0,2e-09,20.0,0.5,8.33e-18,10.0,0.20545605483528057,1.043162057475908,2.009395607004634,3.211737582388286,9.932691964860393,22.381200925115166,31.06277273042613,39.271502898696745,21.913285395639157,0.47988468889074387,0.9848346186528878,43.087339912408275
factorial_sensitivity,oxygen,10000000000.0,2e-09,20.0,1.0,8.330000000000001e-20,0.1,0.21090928022331965,1.086337227545553,2.2235846021230494,4.581943243912859,100.63645725745255,228.39670081540993,326.76409045400084,469.06426448995865,219.13285395639156,0.46220229494829945,0.9724850167389639,506.87639425369963
factorial_sensitivity,oxygen,10000000000.0,2e-09,20.0,1.0,8.33e-19,1.0,0.21090928022331965,1.086337227545553,2.2235846021230494,4.581943243912859,31.824042058373223,72.2253784644732,103.33187833879265,148.33114447799082,69.2958928675237,0.46220229494829945,0.9724850167389639,160.2883898015174
factorial_sensitivity,oxygen,10000000000.0,2e-09,20.0,1.0,8.33e-18,10.0,0.21090928022331965,1.086337227545553,2.2235846021230494,4.581943243912859,10.063645725745257,22.839670081540994,32.676409045400085,46.906426448995866,21.913285395639157,0.46220229494829945,0.9724850167389639,50.687639425369966
factorial_sensitivity,oxygen,10000000000.0,2e-09,20.0,5.0,8.330000000000001e-20,0.1,0.2545531639266818,1.432194502065142,3.977737599069876,16.02596006122412,110.55967277890576,262.24577258217477,437.04440035138924,877.2422154117743,219.13285395639156,0.3672715860708574,0.9224736132029556,867.3006360105317
factorial_sensitivity,oxygen,10000000000.0,2e-09,20.0,5.0,8.33e-19,1.0,0.2545531639266818,1.432194502065142,3.977737599069876,16.02596006122412,34.96203833442598,82.92939481102086,138.20557437328839,277.4083460353271,69.2958928675237,0.3672715860708574,0.9224736132029556,274.2645425905931
factorial_sensitivity,oxygen,10000000000.0,2e-09,20.0,5.0,8.33e-18,10.0,0.2545531639266818,1.432194502065142,3.977737599069876,16.02596006122412,11.055967277890579,26.224577258217476,43.70444003513893,87.72422154117744,21.913285395639157,0.3672715860708574,0.9224736132029556,86.73006360105317
factorial_sensitivity,oxygen,10000000000.0,2e-09,55.0,0.1,8.330000000000001e-20,0.1,0.2003959398340824,1.0031344672200984,1.8141037890561804,2.169213829049196,162.67405815857055,363.9598004829654,489.4461391866133,535.2109918123848,363.39072790654876,0.49843929302051937,0.9987813930937915,531.1289906490705
factorial_sensitivity,oxygen,10000000000.0,2e-09,55.0,0.1,8.33e-19,1.0,0.2003959398340824,1.0031344672200984,1.8141037890561804,2.169213829049196,51.44205400037793,115.0941946266622,154.77645918054904,169.24857628848656,114.91423807712053,0.49843929302051937,0.9987813930937915,167.95773417973356
factorial_sensitivity,oxygen,10000000000.0,2e-09,55.0,0.1,8.33e-18,10.0,0.2003959398340824,1.0031344672200984,1.8141037890561804,2.169213829049196,16.267405815857057,36.39598004829654,48.94461391866134,53.52109918123848,36.33907279065488,0.49843929302051937,0.9987813930937915,53.112899064907054
factorial_sensitivity,oxygen,10000000000.0,2e-09,55.0,0.5,8.330000000000001e-20,0.1,0.2019831401298888,1.0156910607220897,1.8759194592243387,2.3937902677493805,163.31700301724598,366.230624010747,497.7152366567985,562.2337219040999,363.39072790654876,0.49235956403281056,0.9941012757691957,605.7882732123774
factorial_sensitivity,oxygen,10000000000.0,2e-09,55.0,0.5,8.33e-19,1.0,0.2019831401298888,1.0156910607220897,1.8759194592243387,2.3937902677493805,51.64537101670888,115.81229207787106,157.39137740052115,177.79391385706558,114.91423807712053,0.49235956403281056,0.9941012757691957,191.56707231714796
factorial_sensitivity,oxygen,10000000000.0,2e-09,55.0,0.5,8.33e-18,10.0,0.2019831401298888,1.0156910607220897,1.8759194592243387,2.3937902677493805,16.3317003017246,36.62306240107471,49.77152366567985,56.22337219040999,36.33907279065488,0.49235956403281056,0.9941012757691957,60.57882732123773
factorial_sensitivity,oxygen,10000000000.0,2e-09,55.0,1.0,8.330000000000001e-20,0.1,0.20396810221332506,1.031389331241043,1.9515133656847432,2.8520112002272895,164.11752897690698,369.0499571496608,507.64440842833045,613.6905774736599,363.39072790654876,0.4851010834987869,0.9886541801558159,672.4719839705311
factorial_sensitivity,oxygen,10000000000.0,2e-09,55.0,1.0,8.33e-19,1.0,0.20396810221332506,1.031389331241043,1.9515133656847432,2.8520112002272895,51.89851955257096,116.70384349804701,160.53125720823016,194.06600034007866,114.91423807712053,0.4851010834987869,0.9886541801558159,212.6543131999119
factorial_sensitivity,oxygen,10000000000.0,2e-09,55.0,1.0,8.33e-18,10.0,0.20396810221332506,1.031389331241043,1.9515133656847432,2.8520112002272895,16.4117528976907,36.90499571496609,50.76444084283305,61.369057747366,36.33907279065488,0.4851010834987869,0.9886541801558159,67.24719839705311
factorial_sensitivity,oxygen,10000000000.0,2e-09,55.0,5.0,8.330000000000001e-20,0.1,0.21983791777916606,1.1570221888581227,2.5772272229818745,6.893607056141229,170.3825614132603,390.8811125482158,583.3782010701128,954.1070482469187,363.39072790654876,0.4371771592002206,0.9566088417092756,1000.8189193243489
factorial_sensitivity,oxygen,10000000000.0,2e-09,55.0,5.0,8.33e-19,1.0,0.21983791777916606,1.1570221888581227,2.5772272229818745,6.893607056141229,53.87969676394199,123.60746099929847,184.48038526732347,301.7151404080425,114.91423807712053,0.4371771592002206,0.9566088417092756,316.48673104532486
factorial_sensitivity,oxygen,10000000000.0,2e-09,55.0,5.0,8.33e-18,10.0,0.21983791777916606,1.1570221888581227,2.5772272229818745,6.893607056141229,17.03825614132603,39.08811125482159,58.33782010701129,95.41070482469188,36.33907279065488,0.4371771592002206,0.9566088417092756,100.0818919324349
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,5.0,0.1,8.330000000000001e-20,0.1,0.20436361387272087,1.0345279268959588,1.9676986374952832,2.9469561152411092,50.75442778292463,114.19399277581775,157.48944092237227,192.734287697596,112.27217828476797,0.48369175286437305,0.9876143734075993,211.38372458097032
